protein1,protein2,symbol1,symbol2,coexpression_both_prior_corrected,experiments_both_prior_corrected,textmining_both_prior_corrected,combined_score
9606.ENSP00000375881,9606.ENSP00000398632,ALPP,CD44,0.0010427528675703845,0.0,0.15432742440041713,189
9606.ENSP00000375881,9606.ENSP00000376197,ALPP,TFRC,0.018769551616266922,0.0,0.18665276329509906,220
9606.ENSP00000376197,9606.ENSP00000376899,TFRC,PTGFRN,0.0,0.0,0.158559326549097,167
9606.ENSP00000376197,9606.ENSP00000497069,TFRC,IGF1R,0.0,0.005213764337851923,0.5263672947467655,541
9606.ENSP00000376197,9606.ENSP00000493716,TFRC,EFNB2,0.0,0.0,0.14509487528827925,159
9606.ENSP00000376899,9606.ENSP00000379350,PTGFRN,ITGB1,0.021897810218978075,0.0,0.1699687174139729,221
9606.ENSP00000376899,9606.ENSP00000418754,PTGFRN,PTK7,0.021897810218978075,0.0,0.1504141109797854,165
9606.ENSP00000376899,9606.ENSP00000398632,PTGFRN,CD44,0.008342022940563076,0.0,0.14077163712200202,182
9606.ENSP00000376899,9606.ENSP00000406229,PTGFRN,FAT1,0.08342022940563087,0.0,0.05452434050502286,141
9606.ENSP00000378577,9606.ENSP00000386766,CLDN3,SLC39A10,0.0,0.0,0.14702815432742433,41
9606.ENSP00000378577,9606.ENSP00000379350,CLDN3,ITGB1,0.0,0.0,0.23400070241746873,224
9606.ENSP00000378577,9606.ENSP00000427552,CLDN3,DDR1,0.0615224191866528,0.0,0.11366006256517203,202
9606.ENSP00000378577,9606.ENSP00000480821,CLDN3,LSR,0.1731437313590256,0.0,0.2939203919619955,387
9606.ENSP00000378577,9606.ENSP00000380131,CLDN3,CLDN6,0.026068821689259614,0.0,0.029197080291970767,93
9606.ENSP00000378577,9606.ENSP00000497069,CLDN3,IGF1R,0.0,0.0,0.12617309697601664,161
9606.ENSP00000378577,9606.ENSP00000398632,CLDN3,CD44,0.0,0.0,0.2919708029197081,321
9606.ENSP00000379350,9606.ENSP00000493716,ITGB1,EFNB2,0.0010427528675703845,0.0,0.22729729112594466,248
9606.ENSP00000379350,9606.ENSP00000497069,ITGB1,IGF1R,0.03858185610010423,0.34132378509504924,0.7307870881316456,825
9606.ENSP00000379350,9606.ENSP00000406229,ITGB1,FAT1,0.03441084462982269,0.0,0.10353372528083116,124
9606.ENSP00000380227,9606.ENSP00000497069,ITGA4,IGF1R,0.02085505735140769,0.017726798748696537,0.4511488222546731,472
9606.ENSP00000380227,9606.ENSP00000493716,ITGA4,EFNB2,0.0,0.0,0.13049416047520834,127
9606.ENSP00000383053,9606.ENSP00000406229,EPHB2,FAT1,0.040267223091484894,0.004171011470281538,0.07368641953025012,103
9606.ENSP00000383053,9606.ENSP00000493716,EPHB2,EFNB2,0.08696602408878729,0.7654947748186599,0.9990561944848269,999
9606.ENSP00000398632,9606.ENSP00000493716,CD44,EFNB2,0.0,0.0,0.29614181438998965,325
9606.ENSP00000398632,9606.ENSP00000497069,CD44,IGF1R,0.0010427528675703845,0.0,0.45776850886339937,480
9606.ENSP00000398632,9606.ENSP00000406229,CD44,FAT1,0.008342022940563076,0.0,0.15954118873826906,200
9606.ENSP00000406229,9606.ENSP00000427552,FAT1,DDR1,0.08446298227320126,0.0,0.10624118580246844,193
9606.ENSP00000406229,9606.ENSP00000497069,FAT1,IGF1R,0.027111574556829998,0.004171011470281538,0.12994614436962393,185
9606.ENSP00000406229,9606.ENSP00000493716,FAT1,EFNB2,0.15327597286450412,0.0,0.0,127
9606.ENSP00000406229,9606.ENSP00000418754,FAT1,PTK7,0.09079561282662141,0.004171011470281538,0.1690618812392558,198
9606.ENSP00000418754,9606.ENSP00000493716,PTK7,EFNB2,0.019812304483837306,0.05943691345151203,0.05147545725093805,80
9606.ENSP00000418754,9606.ENSP00000497069,PTK7,IGF1R,0.021897810218978075,0.1202406051663567,0.1036642053059702,175
9606.ENSP00000427552,9606.ENSP00000497069,DDR1,IGF1R,0.014598540145985384,0.0,0.16093515034017225,197
9606.ENSP00000442656,9606.ENSP00000497069,ACVR1B,IGF1R,0.0423418554911974,0.0,0.2348825299207008,226
9606.ENSP00000442656,9606.ENSP00000493716,ACVR1B,EFNB2,0.03412161390743096,0.05943691345151203,0.06202150528281003,109
9606.ENSP00000493716,9606.ENSP00000497069,EFNB2,IGF1R,0.002085505735140769,0.05943691345151203,0.19513396492914392,221
